"","FID","Year.x","CY","pixFAV","pixSAV","pixWat","percFAV","percSAV","percWat","spr1cy","spr2cy","spr3cy","pszsav","pszfav","uniqueID","SprTtlYrs","Orig_FID","Habitat","Stratum","index","SprayPolyAreaM2","Latitude","Longitude","RID","DBWsiteAreaM2","yr_corr","yr_rid","ttlX24D","ttlGlyph","cnt.rws","Year.y","AggHabitat","AggStratum"
"2747",32,"2017",0,565,600,1359,0.223851030110935,0.237717908082409,0.538431061806656,4,0,0,9437.5,387.5,"32_2017",10,34,"Channel","SouthwestDelta",2747,24310.16,38.012575,-121.518188,68,1119203.19,"2017","2017_68",0,5.5,1,2017,"Channel","SouthwestDelta"
"2748",35,"2017",0,810,1361,1878,0.200049394912324,0.336132378365028,0.463818226722648,0,1,0,4881.25,3781.25,"35_2017",7,37,"Channel","SouthwestDelta",2748,32578.32,38.011731,-121.566467,101,1796195.6,"2017","2017_101",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2749",36,"2017",1,134,1311,3477,0.0272247054043072,0.266355140186916,0.706420154408777,0,0,0,9193.75,500,"36_2017",15,38,"Channel","SoutheastDelta",2749,45314.2,38.009633,-121.448095,13,1804608.06,"2017","2017_13",7.5,2.5,3,2017,"Channel","SoutheastDelta"
"2750",37,"2017",0,1380,1461,3183,0.229083665338645,0.242529880478088,0.528386454183267,0,4,0,8693.75,8068.75,"37_2017",10,39,"Channel","SouthwestDelta",2750,55597.23,38.017846,-121.605708,108,671195.6,"2017","2017_108",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2751",38,"2017",5,590,1023,3171,0.123327759197324,0.21383779264214,0.662834448160535,0,0,0,10800,2550,"38_2017",13,40,"Channel","SouthwestDelta",2751,47710.24,38.018949,-121.516784,68,1119203.19,"2017","2017_68",0,5.5,1,2017,"Channel","SouthwestDelta"
"2752",39,"2017",0,8,1115,475,0.00500625782227785,0.697747183979975,0.297246558197747,0,0,0,7256.25,281.25,"39_2017",5,41,"Channel","SouthwestDelta",2752,13506.41,38.018859,-121.520171,68,1119203.19,"2017","2017_68",0,5.5,1,2017,"Channel","SouthwestDelta"
"2753",40,"2017",0,869,749,5750,0.117942453854506,0.101655808903366,0.780401737242128,0,2,0,4800,3931.25,"40_2017",7,42,"Channel","SouthwestDelta",2753,66166.04,38.020063,-121.56038,101,1796195.6,"2017","2017_101",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2754",41,"2017",0,10212,22714,6186,0.261096338719575,0.580742483125384,0.158161178155042,0,1,0,114956.25,91675,"41_2017",11,43,"FloodedIsland","LowerSJRiver",2754,271992.55,38.024288,-121.699561,113,385525.84,"2017","2017_113",NA,NA,NA,NA,"FloodedIsland","LowerSJRiver"
"2755",42,"2017",3,518,2254,2556,0.0972222222222222,0.423048048048048,0.47972972972973,0,0,0,16668.75,1681.25,"42_2017",12,44,"Channel","SouthwestDelta",2755,45489.57,38.023469,-121.512183,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"Channel","SouthwestDelta"
"2756",43,"2017",1,192,1168,3775,0.0373904576436222,0.227458617332035,0.735150925024343,0,0,0,10331.25,781.25,"43_2017",13,45,"Channel","SoutheastDelta",2756,55847.53,38.025002,-121.478827,14,1686039.45,"2017","2017_14",13,20,7,2017,"Channel","SoutheastDelta"
"2757",44,"2017",3,1132,910,2644,0.241570635936833,0.194195475885617,0.56423388817755,0,0,0,5175,6800,"44_2017",13,46,"Channel","SouthwestDelta",2757,39890.89,38.012785,-121.663922,112,725929.62,"2017","2017_112",0,6,1,2017,"Channel","SouthwestDelta"
"2758",45,"2017",1,2293,959,1760,0.457501995211492,0.191340782122905,0.351157222665603,0,0,0,13900,9581.25,"45_2017",15,47,"FloodedIsland","SoutheastDelta",2758,45987.06,38.026092,-121.479624,14,1686039.45,"2017","2017_14",13,20,7,2017,"FloodedIsland","SoutheastDelta"
"2759",48,"2017",0,7754,2876,289,0.710138291052294,0.263394083707299,0.0264676252404066,0,0,0,10937.5,7350,"48_2017",6,50,"FloodedIsland","LowerSacRiver",2759,111702.5,38.035325,-121.814465,126,759176.08,"2017","2017_126",NA,NA,NA,NA,"FloodedIsland","NorthDelta"
"2760",49,"2017",1,1682,2560,6003,0.164177647632992,0.249877989263055,0.585944363103953,0,0,0,20993.75,11181.25,"49_2017",11,51,"Channel","SoutheastDelta",2760,85681.1,38.031862,-121.497988,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"Channel","SoutheastDelta"
"2761",50,"2017",5,13396,32172,264,0.292284866468843,0.701954965962646,0.00576016756851108,0,0,0,205037.5,83281.25,"50_2017",11,52,"FloodedIsland","SoutheastDelta",2761,319876.59,38.028783,-121.48339,14,1686039.45,"2017","2017_14",13,20,7,2017,"FloodedIsland","SoutheastDelta"
"2762",51,"2017",0,266,777,8052,0.0292468389224849,0.08543155579989,0.885321605277625,0,3,0,14593.75,1575,"51_2017",10,53,"SlowShallows","SoutheastDelta",2762,69456.97,38.034794,-121.49131,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"SlowShallows","SoutheastDelta"
"2763",52,"2017",6,3742,12685,838,0.216739067477556,0.734723428902404,0.0485375036200405,0,0,0,43712.5,31156.25,"52_2017",12,54,"FloodedIsland","SouthwestDelta",2763,139700.88,38.035067,-121.619654,107,782604.31,"2017","2017_107",8,0,2,2017,"FloodedIsland","SouthwestDelta"
"2764",53,"2017",1,4601,2625,344,0.60779392338177,0.346763540290621,0.045442536327609,0,0,0,5981.25,22118.75,"53_2017",8,55,"FloodedIsland","LowerSacRiver",2764,59193.82,38.042374,-121.810644,128,352501.8,"2017","2017_128",0,4.5,1,2017,"FloodedIsland","NorthDelta"
"2765",54,"2017",0,499,1082,3515,0.0979199372056515,0.212323390894819,0.689756671899529,0,1,0,11056.25,450,"54_2017",8,56,"Channel","LowerSJRiver",2765,40913.73,38.037342,-121.500752,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"Channel","LowerSJRiver"
"2766",55,"2017",1,170,840,3870,0.0348360655737705,0.172131147540984,0.793032786885246,0,0,0,20050,1287.5,"55_2017",13,57,"Channel","SoutheastDelta",2766,51312.66,38.029782,-121.403918,29,468629.07,"2017","2017_29",0,5.5,3,2017,"Channel","SoutheastDelta"
"2767",56,"2017",6,1487,1662,92,0.458809009564949,0.512804689910521,0.0283863005245295,0,0,0,8681.25,10268.75,"56_2017",12,58,"FloodedIsland","SouthwestDelta",2767,28928.88,38.03924,-121.626102,107,782604.31,"2017","2017_107",8,0,2,2017,"FloodedIsland","SouthwestDelta"
"2768",57,"2017",8,226,1628,13363,0.0148518104751265,0.106985608201354,0.87816258132352,0,0,0,66862.5,15675,"57_2017",13,59,"Channel","SoutheastDelta",2768,153442.39,38.037062,-121.384458,30,152682.64,"2017","2017_30",0,7.5,2,2017,"Channel","SoutheastDelta"
"2769",58,"2017",17,24,1697,7803,0.00251994960100798,0.178181436371273,0.819298614027719,0,0,0,32425,1418.75,"58_2017",16,60,"Channel","SoutheastDelta",2769,79085.83,38.045321,-121.399835,31,322723.87,"2017","2017_31",5,7.5,4,2017,"Channel","SoutheastDelta"
"2770",59,"2017",0,214,4573,2873,0.0279373368146214,0.596997389033943,0.375065274151436,2,0,0,30787.5,3012.5,"59_2017",11,61,"FloodedIsland","LowerSJRiver",2770,63216.71,38.048991,-121.50239,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"FloodedIsland","LowerSJRiver"
"2771",60,"2017",0,1,166,1651,0.00055005500550055,0.0913091309130913,0.908140814081408,0,0,0,937.5,112.5,"60_2017",4,62,"SlowShallows","LowerSJRiver",2771,15443.14,38.049389,-121.497308,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"SlowShallows","LowerSJRiver"
"2772",61,"2017",17,9,1439,11328,0.000704445835942392,0.112633061991234,0.886662492172824,0,0,0,59656.25,2562.5,"61_2017",16,63,"SlowShallows","SoutheastDelta",2772,113786.21,38.042391,-121.432229,32,1348106,"2017","2017_32",8,27.25,8,2017,"SlowShallows","SoutheastDelta"
"2773",62,"2017",4,2825,2665,9653,0.186554843822228,0.17598890576504,0.637456250412732,0,0,0,28637.5,10400,"62_2017",13,64,"Channel","LowerSJRiver",2773,119112.79,38.048911,-121.520658,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"Channel","LowerSJRiver"
"2774",63,"2017",1,6083,9928,7463,0.259137769447048,0.422936014313709,0.317926216239243,0,0,0,83381.25,23412.5,"63_2017",13,65,"FloodedIsland","LowerSJRiver",2774,199438.59,38.050491,-121.523453,16,3742966.2,"2017","2017_16",2,2,1,2017,"FloodedIsland","LowerSJRiver"
"2775",64,"2017",0,564,3347,7338,0.0501377900257801,0.297537558894124,0.652324651080096,0,1,0,24756.25,1662.5,"64_2017",6,66,"Channel","LowerSJRiver",2775,88182.75,38.049527,-121.532819,16,3742966.2,"2017","2017_16",2,2,1,2017,"Channel","LowerSJRiver"
"2776",65,"2017",3,3073,7268,4275,0.210249042145594,0.497263273125342,0.292487684729064,0,0,0,45225,16306.25,"65_2017",10,67,"FloodedIsland","LowerSJRiver",2776,128044.4,38.052527,-121.502425,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"FloodedIsland","LowerSJRiver"
"2777",66,"2017",5,10,2861,2445,0.0018811136192626,0.538186606471031,0.459932279909707,0,0,0,20243.75,6.25,"66_2017",15,68,"Channel","SoutheastDelta",2777,57323.74,38.057059,-121.458819,32,1348106,"2017","2017_32",8,27.25,8,2017,"Channel","SoutheastDelta"
"2778",68,"2017",6,219,5498,4713,0.0209971236816874,0.527133269415149,0.451869606903164,0,0,0,43962.5,1443.75,"68_2017",15,70,"SlowShallows","SoutheastDelta",2778,94700.1,38.072366,-121.454625,37,800442.36,"2017","2017_37",0,15.75,4,2017,"SlowShallows","SoutheastDelta"
"2779",69,"2017",0,14042,9890,25528,0.28390618681763,0.199959563283461,0.516134249898908,0,0,0,41987.5,104587.5,"69_2017",6,71,"Channel","LowerSacRiver",2779,493239.95,38.085779,-121.716236,22,2972497.84,"2017","2017_22",NA,NA,NA,NA,"Channel","NorthDelta"
"2780",70,"2017",0,1823,4057,13896,0.0921824433656958,0.205147653721683,0.702669902912621,0,0,1,39875,20987.5,"70_2017",9,72,"Channel","LowerSJRiver",2780,227752.04,38.106588,-121.601927,19,3126152.92,"2017","2017_19",0,7,2,2017,"Channel","LowerSJRiver"
"2781",87,"2017",0,1188,2501,619,0.275766016713092,0.580547818012999,0.143686165273909,0,2,0,8456.25,12993.75,"87_2017",3,89,"SlowShallows","NortheastDelta",2781,46746.42,38.24363,-121.663937,262,1247393.85,"2017","2017_262",NA,NA,NA,NA,"SlowShallows","NorthDelta"
"2782",88,"2017",0,775,1416,298,0.311370028123744,0.568903173965448,0.119726797910808,0,1,0,16125,431.25,"88_2017",2,90,"FloodedIsland","CacheSlLibertyIs",2782,23384.69,38.25023,-121.694628,272,1320022.84,"2017","2017_272",NA,NA,NA,NA,"FloodedIsland","NorthDelta"
"2783",90,"2017",1,501,154,830,0.337373737373737,0.103703703703704,0.558922558922559,0,0,0,3787.5,693.75,"90_2017",8,92,"FloodedIsland","CacheSlLibertyIs",2783,14035.92,38.274011,-121.664586,267,5786118.91,"2017","2017_267",0,3.25,1,2017,"FloodedIsland","NorthDelta"
"2784",93,"2017",0,562,1723,12,0.244666956900305,0.750108837614279,0.00522420548541576,2,0,0,10706.25,4268.75,"93_2017",9,95,"Channel","SouthwestDelta",2784,20390.93,37.978791,-121.514447,65,2274489.69,"2017","2017_65",0,23.5,5,2017,"Channel","SouthwestDelta"
"2785",94,"2017",0,521,2134,1619,0.121899859616285,0.499298081422555,0.37880205896116,4,0,0,15250,4712.5,"94_2017",9,96,"Channel","SouthwestDelta",2785,35576.91,37.976581,-121.514705,60,1096611.75,"2017","2017_60",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2786",95,"2017",0,795,1022,1981,0.209320695102686,0.269088994207478,0.521590310689837,1,0,0,5925,3618.75,"95_2017",6,97,"SlowShallows","SouthwestDelta",2786,26095.5,38.001496,-121.567845,99,1889214.5,"2017","2017_99",0,8.75,2,2017,"SlowShallows","SouthwestDelta"
"2787",103,"2017",5,649,4125,10718,0.0418925897237284,0.266266460108443,0.691840950167829,0,0,0,49987.5,612.5,"103_2017",12,105,"Channel","SoutheastDelta",2787,148407.7,37.967475,-121.361819,8,1921485.03,"2017","2017_8",2.5,4,3,2017,"Channel","SoutheastDelta"
"2788",113,"2017",11,493,1304,2986,0.103073384904871,0.272632239180431,0.624294375914698,0,0,0,15650,2600,"113_2017",15,116,"Channel","SoutheastDelta",2788,46649.18,37.964744,-121.465767,61,318536.37,"2017","2017_61",6.5,2.5,3,2017,"Channel","SoutheastDelta"
"2789",116,"2017",3,476,2481,7702,0.0446570972886762,0.232761047002533,0.722581855708791,0,0,0,26287.5,1206.25,"116_2017",12,119,"Channel","SoutheastDelta",2789,120855.59,37.972673,-121.474766,12,532677.87,"2017","2017_12",0.5,7.5,3,2017,"Channel","SoutheastDelta"
"2790",117,"2017",10,51,1411,2581,0.0126143952510512,0.348998268612417,0.638387336136532,0,0,0,8881.25,25,"117_2017",14,120,"Channel","SoutheastDelta",2790,50425.36,37.981749,-121.473106,12,532677.87,"2017","2017_12",0.5,7.5,3,2017,"Channel","SoutheastDelta"
"2791",118,"2017",1,14,254,4897,0.00271055179090029,0.0491771539206196,0.94811229428848,0,0,0,5600,156.25,"118_2017",13,121,"Channel","SoutheastDelta",2791,39060.59,37.985559,-121.467422,12,532677.87,"2017","2017_12",0.5,7.5,3,2017,"Channel","SoutheastDelta"
"2792",120,"2017",1,0,231,4466,0,0.0491803278688525,0.950819672131147,0,0,0,5100,37.5,"120_2017",15,123,"Channel","SoutheastDelta",2792,37675.34,38.002497,-121.444838,13,1804608.06,"2017","2017_13",7.5,2.5,3,2017,"Channel","SoutheastDelta"
"2793",121,"2017",1,758,574,824,0.351576994434137,0.266233766233766,0.382189239332096,0,0,0,11250,612.5,"121_2017",14,124,"SlowShallows","SoutheastDelta",2793,29651.87,38.007061,-121.444335,13,1804608.06,"2017","2017_13",7.5,2.5,3,2017,"SlowShallows","SoutheastDelta"
"2794",122,"2017",1,70,579,1656,0.0303687635574837,0.25119305856833,0.718438177874187,0,0,0,8031.25,175,"122_2017",15,125,"Channel","SoutheastDelta",2794,31841.64,38.003093,-121.445134,13,1804608.06,"2017","2017_13",7.5,2.5,3,2017,"Channel","SoutheastDelta"
"2795",123,"2017",4,2793,5335,1327,0.295399259650978,0.564251718667372,0.14034902168165,0,0,0,40568.75,12456.25,"123_2017",14,126,"FloodedIsland","SoutheastDelta",2795,70325.31,38.03393,-121.472943,14,1686039.45,"2017","2017_14",13,20,7,2017,"FloodedIsland","SoutheastDelta"
"2796",125,"2017",1,46,329,5696,0.00757700543567781,0.0541920606160435,0.938230933948279,0,0,0,3431.25,237.5,"125_2017",13,128,"Channel","SoutheastDelta",2796,40318.68,38.035429,-121.472126,14,1686039.45,"2017","2017_14",13,20,7,2017,"Channel","SoutheastDelta"
"2797",127,"2017",4,16232,17215,172,0.482822213629198,0.512061631815342,0.00511615455545971,0,0,0,138887.5,75087.5,"127_2017",10,130,"FloodedIsland","SoutheastDelta",2797,255083.28,38.033116,-121.488565,14,1686039.45,"2017","2017_14",13,20,7,2017,"FloodedIsland","SoutheastDelta"
"2798",128,"2017",3,2234,1966,0,0.531904761904762,0.468095238095238,0,0,0,0,14181.25,16725,"128_2017",9,131,"FloodedIsland","SoutheastDelta",2798,42063.37,38.030285,-121.487592,14,1686039.45,"2017","2017_14",13,20,7,2017,"FloodedIsland","SoutheastDelta"
"2799",129,"2017",4,427,2178,827,0.124417249417249,0.634615384615385,0.240967365967366,0,0,0,12687.5,3525,"129_2017",13,132,"FloodedIsland","LowerSJRiver",2799,29268.07,38.047987,-121.499726,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"FloodedIsland","LowerSJRiver"
"2800",130,"2017",3,1244,2791,780,0.258359293873313,0.579646936656282,0.161993769470405,0,0,0,18568.75,6675,"130_2017",13,133,"FloodedIsland","LowerSJRiver",2800,38649.95,38.050449,-121.498855,15,2480455.72,"2017","2017_15",10,17.5,8,2017,"FloodedIsland","LowerSJRiver"
"2801",131,"2017",7,2799,1229,18,0.691794364804745,0.303756796836382,0.00444883835887296,0,0,0,11143.75,9343.75,"131_2017",14,134,"SlowShallows","SouthwestDelta",2801,33819.14,37.995361,-121.508787,65,2274489.69,"2017","2017_65",0,23.5,5,2017,"SlowShallows","SouthwestDelta"
"2802",132,"2017",4,927,237,173,0.693343305908751,0.177262528047868,0.129394166043381,0,0,0,2437.5,5100,"132_2017",11,135,"Channel","SouthwestDelta",2802,12032.52,37.9933,-121.50763,65,2274489.69,"2017","2017_65",0,23.5,5,2017,"Channel","SouthwestDelta"
"2803",133,"2017",0,526,843,1617,0.176155391828533,0.28231748158071,0.541527126590757,3,0,0,4231.25,5550,"133_2017",9,136,"Channel","SouthwestDelta",2803,28877.98,37.992669,-121.511229,65,2274489.69,"2017","2017_65",0,23.5,5,2017,"Channel","SouthwestDelta"
"2804",134,"2017",4,344,471,330,0.300436681222707,0.411353711790393,0.2882096069869,0,0,0,1950,1043.75,"134_2017",11,137,"SlowShallows","SouthwestDelta",2804,14351.21,37.998619,-121.510567,65,2274489.69,"2017","2017_65",0,23.5,5,2017,"SlowShallows","SouthwestDelta"
"2805",135,"2017",0,367,1491,4045,0.0621717770625106,0.252583432153142,0.685244790784347,2,0,0,11125,837.5,"135_2017",11,138,"Channel","SouthwestDelta",2805,44520.45,37.994843,-121.528442,67,1913096.72,"2017","2017_67",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2806",136,"2017",1,1567,952,3372,0.265998981497199,0.161602444406722,0.572398574096079,0,0,0,10475,5112.5,"136_2017",11,139,"Channel","SouthwestDelta",2806,39662.38,38.006521,-121.540036,100,1212365.58,"2017","2017_100",1,0,1,2017,"Channel","SouthwestDelta"
"2807",137,"2017",0,262,466,1625,0.111347216319592,0.198045048873778,0.69060773480663,3,0,0,4450,975,"137_2017",12,140,"SlowShallows","SouthwestDelta",2807,22518.94,38.006776,-121.542335,100,1212365.58,"2017","2017_100",1,0,1,2017,"SlowShallows","SouthwestDelta"
"2808",138,"2017",4,2821,1861,454,0.549260124610592,0.362344236760125,0.0883956386292835,0,0,0,8306.25,26500,"138_2017",13,141,"SlowShallows","SouthwestDelta",2808,48129.44,38.006641,-121.543721,100,1212365.58,"2017","2017_100",1,0,1,2017,"SlowShallows","SouthwestDelta"
"2809",139,"2017",0,2413,1279,2659,0.37994016690285,0.20138560856558,0.41867422453157,3,0,0,7906.25,16700,"139_2017",12,142,"Channel","SouthwestDelta",2809,48915.58,38.005548,-121.546322,100,1212365.58,"2017","2017_100",1,0,1,2017,"Channel","SouthwestDelta"
"2810",140,"2017",17,1028,2293,3478,0.151198705692014,0.337255478746875,0.511545815561112,0,0,0,11231.25,8018.75,"140_2017",16,143,"SlowShallows","SouthwestDelta",2810,60418.52,38.01037,-121.552056,100,1212365.58,"2017","2017_100",1,0,1,2017,"SlowShallows","SouthwestDelta"
"2811",141,"2017",3,2412,194,64,0.903370786516854,0.0726591760299626,0.0239700374531835,0,0,0,8193.75,8431.25,"141_2017",8,144,"FloodedIsland","SouthwestDelta",2811,23128.15,38.009615,-121.559881,100,1212365.58,"2017","2017_100",1,0,1,2017,"FloodedIsland","SouthwestDelta"
"2812",142,"2017",2,5771,1707,0,0.771730409200321,0.228269590799679,0,0,0,0,12743.75,29681.25,"142_2017",6,145,"FloodedIsland","SouthwestDelta",2812,61008.45,38.013849,-121.558674,100,1212365.58,"2017","2017_100",1,0,1,2017,"FloodedIsland","SouthwestDelta"
"2813",143,"2017",3,2773,7092,8032,0.154942169078617,0.396267530871096,0.448790300050288,0,0,0,34675,12481.25,"143_2017",10,146,"Channel","SouthwestDelta",2813,129683.88,38.016312,-121.563879,100,1212365.58,"2017","2017_100",1,0,1,2017,"Channel","SouthwestDelta"
"2814",144,"2017",3,3113,3301,1542,0.391277023629965,0.4149069884364,0.193815987933635,0,0,0,11581.25,22487.5,"144_2017",9,147,"SlowShallows","SouthwestDelta",2814,59668.68,38.010262,-121.576938,99,1889214.5,"2017","2017_99",0,8.75,2,2017,"SlowShallows","SouthwestDelta"
"2815",145,"2017",0,1788,1899,5163,0.202033898305085,0.214576271186441,0.583389830508475,0,0,1,9125,8700,"145_2017",8,148,"Channel","SouthwestDelta",2815,88199.5,38.02528,-121.582724,102,534225.13,"2017","2017_102",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2816",146,"2017",0,800,1194,6304,0.0964087731983611,0.143890093998554,0.759701132803085,0,2,0,7200,4800,"146_2017",10,149,"Channel","SouthwestDelta",2816,90235.81,38.019054,-121.581302,102,534225.13,"2017","2017_102",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2817",147,"2017",0,2205,824,4663,0.286661466458658,0.107124284971399,0.606214248569943,0,0,0,4543.75,13643.75,"147_2017",6,150,"Channel","SouthwestDelta",2817,75330.67,38.040488,-121.572686,101,1796195.6,"2017","2017_101",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2818",148,"2017",0,2374,2065,5785,0.232198748043818,0.201975743348983,0.565825508607199,0,1,0,9687.5,19281.25,"148_2017",8,151,"Channel","SouthwestDelta",2818,100894.5,38.039961,-121.578844,101,1796195.6,"2017","2017_101",NA,NA,NA,NA,"Channel","SouthwestDelta"
"2819",149,"2017",0,3139,541,4486,0.384398726426647,0.0662503061474406,0.549350967425912,2,0,0,8250,12693.75,"149_2017",13,152,"Channel","SouthwestDelta",2819,63884.25,38.000561,-121.62523,109,1113627.73,"2017","2017_109",11.5,0,3,2017,"Channel","SouthwestDelta"
"2820",150,"2017",0,183,485,827,0.122408026755853,0.324414715719064,0.553177257525084,2,0,0,2100,4206.25,"150_2017",13,153,"Channel","SouthwestDelta",2820,26358.25,38.000275,-121.621223,109,1113627.73,"2017","2017_109",11.5,0,3,2017,"Channel","SouthwestDelta"
"2821",151,"2017",0,1498,0,0,1,0,0,1,0,0,1337.5,6262.5,"151_2017",8,154,"SlowShallows","SouthwestDelta",2821,16439.16,37.999455,-121.623251,109,1113627.73,"2017","2017_109",11.5,0,3,2017,"SlowShallows","SouthwestDelta"
"2822",152,"2017",0,670,283,1096,0.326988775012201,0.138116154221572,0.534895070766227,2,0,0,2918.75,3537.5,"152_2017",12,155,"SlowShallows","SouthwestDelta",2822,20560.17,38.001387,-121.624075,109,1113627.73,"2017","2017_109",11.5,0,3,2017,"SlowShallows","SouthwestDelta"
"2823",153,"2017",0,1228,388,2307,0.313025745602855,0.0989039000764721,0.588070354320673,2,0,0,6300,6706.25,"153_2017",12,156,"Channel","SouthwestDelta",2823,48959.93,38.004875,-121.621476,109,1113627.73,"2017","2017_109",11.5,0,3,2017,"Channel","SouthwestDelta"
"2824",154,"2017",0,2187,0,0,1,0,0,0,0,0,NA,9425,"154_2017",5,157,"SlowShallows","SouthwestDelta",2824,32839.56,38.003937,-121.624118,109,1113627.73,"2017","2017_109",11.5,0,3,2017,"SlowShallows","SouthwestDelta"
"2825",155,"2017",3,3649,2050,10993,0.218607716271268,0.122813323747903,0.658578959980829,0,0,0,21512.5,11337.5,"155_2017",14,158,"SlowShallows","SouthwestDelta",2825,144435.08,38.007128,-121.62454,109,1113627.73,"2017","2017_109",11.5,0,3,2017,"SlowShallows","SouthwestDelta"
